DESC,DATABASE,TABLE,ID,COLUMN,TYPE,LENGHT,DEC,ALT
,HR_PROD,PER_PERIODS_OF_SERVICE,2,BUSINESS_GROUP_ID,NUMBER,22,0,BUSINESS_GROUP_ID
,HR_PROD,PER_PERIODS_OF_SERVICE,4,PERSON_ID,NUMBER,22,0,PERSON_ID
,HR_PROD,PER_PERIODS_OF_SERVICE,5,DATE_START,DATE,7,0,DATE_START
,HR_PROD,PER_PERIODS_OF_SERVICE,6,ACCEPTED_TERMINATION_DATE,DATE,7,0,ACCEPTED_TERMINATION_DATE
,HR_PROD,PER_PERIODS_OF_SERVICE,7,ACTUAL_TERMINATION_DATE,DATE,7,0,ACTUAL_TERMINATION_DATE
,HR_PROD,PER_PERIODS_OF_SERVICE,8,FINAL_PROCESS_DATE,DATE,7,0,FINAL_PROCESS_DATE
,HR_PROD,PER_PERIODS_OF_SERVICE,9,LAST_STANDARD_PROCESS_DATE,DATE,7,0,LAST_STANDARD_PROCESS_DATE
,HR_PROD,PER_PERIODS_OF_SERVICE,10,LEAVING_REASON,VARCHAR2,30,0,LEAVING_REASON
,HR_PROD,PER_PERIODS_OF_SERVICE,39,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_PERIODS_OF_SERVICE,40,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_PERIODS_OF_SERVICE,41,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_PERIODS_OF_SERVICE,42,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_PERIODS_OF_SERVICE,43,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_PERIODS_OF_SERVICE,78,COMMENTS,LONG,0,0,COMMENTS
,HR_PROD,PER_PERSON_TYPES,1,PERSON_TYPE_ID,NUMBER,22,0,PERSON_TYPE_ID
,HR_PROD,PER_PERSON_TYPES,2,BUSINESS_GROUP_ID,NUMBER,22,0,BUSINESS_GROUP_ID
,HR_PROD,PER_PERSON_TYPES,3,ACTIVE_FLAG,VARCHAR2,30,0,ACTIVE_FLAG
,HR_PROD,PER_PERSON_TYPES,4,DEFAULT_FLAG,VARCHAR2,30,0,DEFAULT_FLAG
,HR_PROD,PER_PERSON_TYPES,5,SYSTEM_PERSON_TYPE,VARCHAR2,30,0,SYSTEM_PERSON_TYPE
,HR_PROD,PER_PERSON_TYPES,6,USER_PERSON_TYPE,VARCHAR2,80,0,USER_PERSON_TYPE
,HR_PROD,PER_PERSON_TYPES,7,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_PERSON_TYPES,8,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_PERSON_TYPES,9,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_PERSON_TYPES,10,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_PERSON_TYPES,11,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_PERSON_TYPES,12,SEEDED_PERSON_TYPE_KEY,VARCHAR2,30,0,SEEDED_PERSON_TYPE_KEY
,HR_PROD,PER_PHONES,1,PHONE_ID,NUMBER,22,0,PHONE_ID
,HR_PROD,PER_PHONES,2,DATE_FROM,DATE,7,0,DATE_FROM
,HR_PROD,PER_PHONES,3,DATE_TO,DATE,7,0,DATE_TO
,HR_PROD,PER_PHONES,4,PHONE_TYPE,VARCHAR2,30,0,PHONE_TYPE
,HR_PROD,PER_PHONES,5,PHONE_NUMBER,VARCHAR2,60,0,PHONE_NUMBER
,HR_PROD,PER_PHONES,6,PARENT_ID,NUMBER,22,0,PARENT_ID
,HR_PROD,PER_PHONES,7,PARENT_TABLE,VARCHAR2,30,0,PARENT_TABLE
,HR_PROD,PER_PHONES,39,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_PHONES,40,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_PHONES,41,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_PHONES,42,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_PHONES,43,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_PHONES,45,PARTY_ID,NUMBER,22,0,PARTY_ID
,HR_PROD,PER_POSITION_DEFINITIONS,1,POSITION_DEFINITION_ID,NUMBER,22,0,POSITION_DEFINITION_ID
,HR_PROD,PER_POSITION_DEFINITIONS,2,ID_FLEX_NUM,NUMBER,22,0,ID_FLEX_NUM
,HR_PROD,PER_POSITION_DEFINITIONS,3,SUMMARY_FLAG,VARCHAR2,1,0,SUMMARY_FLAG
,HR_PROD,PER_POSITION_DEFINITIONS,4,ENABLED_FLAG,VARCHAR2,1,0,ENABLED_FLAG
,HR_PROD,PER_POSITION_DEFINITIONS,5,START_DATE_ACTIVE,DATE,7,0,START_DATE_ACTIVE
,HR_PROD,PER_POSITION_DEFINITIONS,6,END_DATE_ACTIVE,DATE,7,0,END_DATE_ACTIVE
,HR_PROD,PER_POSITION_DEFINITIONS,7,SEGMENT1,VARCHAR2,100,0,SEGMENT1
,HR_PROD,PER_POSITION_DEFINITIONS,8,SEGMENT2,VARCHAR2,100,0,SEGMENT2
,HR_PROD,PER_POSITION_DEFINITIONS,9,SEGMENT3,VARCHAR2,100,0,SEGMENT3
,HR_PROD,PER_POSITION_DEFINITIONS,10,SEGMENT4,VARCHAR2,100,0,SEGMENT4
,HR_PROD,PER_POSITION_DEFINITIONS,11,SEGMENT5,VARCHAR2,100,0,SEGMENT5
,HR_PROD,PER_POSITION_DEFINITIONS,12,SEGMENT6,VARCHAR2,100,0,SEGMENT6
,HR_PROD,PER_POSITION_DEFINITIONS,13,SEGMENT7,VARCHAR2,100,0,SEGMENT7
,HR_PROD,PER_POSITION_DEFINITIONS,14,SEGMENT8,VARCHAR2,100,0,SEGMENT8
,HR_PROD,PER_POSITION_DEFINITIONS,15,SEGMENT9,VARCHAR2,100,0,SEGMENT9
,HR_PROD,PER_POSITION_DEFINITIONS,16,SEGMENT10,VARCHAR2,100,0,SEGMENT10
,HR_PROD,PER_POSITION_DEFINITIONS,17,SEGMENT11,VARCHAR2,100,0,SEGMENT11
,HR_PROD,PER_POSITION_DEFINITIONS,18,SEGMENT12,VARCHAR2,100,0,SEGMENT12
,HR_PROD,PER_POSITION_DEFINITIONS,19,SEGMENT13,VARCHAR2,100,0,SEGMENT13
,HR_PROD,PER_POSITION_DEFINITIONS,20,SEGMENT14,VARCHAR2,100,0,SEGMENT14
,HR_PROD,PER_POSITION_DEFINITIONS,21,SEGMENT15,VARCHAR2,100,0,SEGMENT15
,HR_PROD,PER_POSITION_DEFINITIONS,22,SEGMENT16,VARCHAR2,100,0,SEGMENT16
,HR_PROD,PER_POSITION_DEFINITIONS,23,SEGMENT17,VARCHAR2,100,0,SEGMENT17
,HR_PROD,PER_POSITION_DEFINITIONS,24,SEGMENT18,VARCHAR2,100,0,SEGMENT18
,HR_PROD,PER_POSITION_DEFINITIONS,25,SEGMENT19,VARCHAR2,100,0,SEGMENT19
,HR_PROD,PER_POSITION_DEFINITIONS,26,SEGMENT20,VARCHAR2,100,0,SEGMENT20
,HR_PROD,PER_POSITION_DEFINITIONS,27,SEGMENT21,VARCHAR2,100,0,SEGMENT21
,HR_PROD,PER_POSITION_DEFINITIONS,28,SEGMENT22,VARCHAR2,100,0,SEGMENT22
,HR_PROD,PER_POSITION_DEFINITIONS,29,SEGMENT23,VARCHAR2,100,0,SEGMENT23
,HR_PROD,PER_POSITION_DEFINITIONS,30,SEGMENT24,VARCHAR2,100,0,SEGMENT24
,HR_PROD,PER_POSITION_DEFINITIONS,31,SEGMENT25,VARCHAR2,100,0,SEGMENT25
,HR_PROD,PER_POSITION_DEFINITIONS,32,SEGMENT26,VARCHAR2,100,0,SEGMENT26
,HR_PROD,PER_POSITION_DEFINITIONS,33,SEGMENT27,VARCHAR2,100,0,SEGMENT27
,HR_PROD,PER_POSITION_DEFINITIONS,34,SEGMENT28,VARCHAR2,100,0,SEGMENT28
,HR_PROD,PER_POSITION_DEFINITIONS,35,SEGMENT29,VARCHAR2,100,0,SEGMENT29
,HR_PROD,PER_POSITION_DEFINITIONS,36,SEGMENT30,VARCHAR2,100,0,SEGMENT30
,HR_PROD,PER_POSITION_DEFINITIONS,37,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_POSITION_DEFINITIONS,38,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_POSITION_DEFINITIONS,39,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_POSITION_DEFINITIONS,40,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_POSITION_DEFINITIONS,41,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_POSITION_INFO_TYPES,1,INFORMATION_TYPE,VARCHAR2,40,0,INFORMATION_TYPE
,HR_PROD,PER_POSITION_INFO_TYPES,2,ACTIVE_INACTIVE_FLAG,VARCHAR2,30,0,ACTIVE_INACTIVE_FLAG
,HR_PROD,PER_POSITION_INFO_TYPES,3,MULTIPLE_OCCURENCES_FLAG,VARCHAR2,30,0,MULTIPLE_OCCURENCES_FLAG
,HR_PROD,PER_POSITION_INFO_TYPES,4,DESCRIPTION,VARCHAR2,240,0,DESCRIPTION
,HR_PROD,PER_POSITION_INFO_TYPES,5,LEGISLATION_CODE,VARCHAR2,30,0,LEGISLATION_CODE
,HR_PROD,PER_POSITION_INFO_TYPES,6,REQUEST_ID,NUMBER,22,0,REQUEST_ID
,HR_PROD,PER_POSITION_INFO_TYPES,7,PROGRAM_APPLICATION_ID,NUMBER,22,0,PROGRAM_APPLICATION_ID
,HR_PROD,PER_POSITION_INFO_TYPES,8,PROGRAM_ID,NUMBER,22,0,PROGRAM_ID
,HR_PROD,PER_POSITION_INFO_TYPES,9,PROGRAM_UPDATE_DATE,DATE,7,0,PROGRAM_UPDATE_DATE
,HR_PROD,PER_POSITION_INFO_TYPES,10,OBJECT_VERSION_NUMBER,NUMBER,22,0,OBJECT_VERSION_NUMBER
,HR_PROD,PER_POSITION_INFO_TYPES,11,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_POSITION_INFO_TYPES,12,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_POSITION_INFO_TYPES,13,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_POSITION_INFO_TYPES,14,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_POSITION_INFO_TYPES,15,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_POSITION_STRUCTURES,1,POSITION_STRUCTURE_ID,NUMBER,22,0,POSITION_STRUCTURE_ID
,HR_PROD,PER_POSITION_STRUCTURES,2,BUSINESS_GROUP_ID,NUMBER,22,0,BUSINESS_GROUP_ID
,HR_PROD,PER_POSITION_STRUCTURES,3,NAME,VARCHAR2,30,0,NAME
,HR_PROD,PER_POSITION_STRUCTURES,4,PRIMARY_POSITION_FLAG,VARCHAR2,30,0,PRIMARY_POSITION_FLAG
,HR_PROD,PER_POSITION_STRUCTURES,5,REQUEST_ID,NUMBER,22,0,REQUEST_ID
,HR_PROD,PER_POSITION_STRUCTURES,6,PROGRAM_APPLICATION_ID,NUMBER,22,0,PROGRAM_APPLICATION_ID
,HR_PROD,PER_POSITION_STRUCTURES,7,PROGRAM_ID,NUMBER,22,0,PROGRAM_ID
,HR_PROD,PER_POSITION_STRUCTURES,8,PROGRAM_UPDATE_DATE,DATE,7,0,PROGRAM_UPDATE_DATE
,HR_PROD,PER_POSITION_STRUCTURES,9,ATTRIBUTE_CATEGORY,VARCHAR2,30,0,ATTRIBUTE_CATEGORY
,HR_PROD,PER_POSITION_STRUCTURES,10,ATTRIBUTE1,VARCHAR2,150,0,ATTRIBUTE1
,HR_PROD,PER_POSITION_STRUCTURES,11,ATTRIBUTE2,VARCHAR2,150,0,ATTRIBUTE2
,HR_PROD,PER_POSITION_STRUCTURES,12,ATTRIBUTE3,VARCHAR2,150,0,ATTRIBUTE3
,HR_PROD,PER_POSITION_STRUCTURES,13,ATTRIBUTE4,VARCHAR2,150,0,ATTRIBUTE4
,HR_PROD,PER_POSITION_STRUCTURES,14,ATTRIBUTE5,VARCHAR2,150,0,ATTRIBUTE5
,HR_PROD,PER_POSITION_STRUCTURES,15,ATTRIBUTE6,VARCHAR2,150,0,ATTRIBUTE6
,HR_PROD,PER_POSITION_STRUCTURES,16,ATTRIBUTE7,VARCHAR2,150,0,ATTRIBUTE7
,HR_PROD,PER_POSITION_STRUCTURES,17,ATTRIBUTE8,VARCHAR2,150,0,ATTRIBUTE8
,HR_PROD,PER_POSITION_STRUCTURES,18,ATTRIBUTE9,VARCHAR2,150,0,ATTRIBUTE9
,HR_PROD,PER_POSITION_STRUCTURES,19,ATTRIBUTE10,VARCHAR2,150,0,ATTRIBUTE10
,HR_PROD,PER_POSITION_STRUCTURES,20,ATTRIBUTE11,VARCHAR2,150,0,ATTRIBUTE11
,HR_PROD,PER_POSITION_STRUCTURES,21,ATTRIBUTE12,VARCHAR2,150,0,ATTRIBUTE12
,HR_PROD,PER_POSITION_STRUCTURES,22,ATTRIBUTE13,VARCHAR2,150,0,ATTRIBUTE13
,HR_PROD,PER_POSITION_STRUCTURES,23,ATTRIBUTE14,VARCHAR2,150,0,ATTRIBUTE14
,HR_PROD,PER_POSITION_STRUCTURES,24,ATTRIBUTE15,VARCHAR2,150,0,ATTRIBUTE15
,HR_PROD,PER_POSITION_STRUCTURES,25,ATTRIBUTE16,VARCHAR2,150,0,ATTRIBUTE16
,HR_PROD,PER_POSITION_STRUCTURES,26,ATTRIBUTE17,VARCHAR2,150,0,ATTRIBUTE17
,HR_PROD,PER_POSITION_STRUCTURES,27,ATTRIBUTE18,VARCHAR2,150,0,ATTRIBUTE18
,HR_PROD,PER_POSITION_STRUCTURES,28,ATTRIBUTE19,VARCHAR2,150,0,ATTRIBUTE19
,HR_PROD,PER_POSITION_STRUCTURES,29,ATTRIBUTE20,VARCHAR2,150,0,ATTRIBUTE20
,HR_PROD,PER_POSITION_STRUCTURES,30,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_POSITION_STRUCTURES,31,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_POSITION_STRUCTURES,32,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_POSITION_STRUCTURES,33,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_POSITION_STRUCTURES,34,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_POSITION_STRUCTURES,35,OBJECT_VERSION_NUMBER,NUMBER,22,0,OBJECT_VERSION_NUMBER
,HR_PROD,PER_POSITION_STRUCTURES,36,COMMENTS,LONG,0,0,COMMENTS
,HR_PROD,PER_VALID_GRADES,1,VALID_GRADE_ID,NUMBER,22,0,VALID_GRADE_ID
,HR_PROD,PER_VALID_GRADES,2,BUSINESS_GROUP_ID,NUMBER,22,0,BUSINESS_GROUP_ID
,HR_PROD,PER_VALID_GRADES,3,GRADE_ID,NUMBER,22,0,GRADE_ID
,HR_PROD,PER_VALID_GRADES,4,DATE_FROM,DATE,7,0,DATE_FROM
,HR_PROD,PER_VALID_GRADES,5,DATE_TO,DATE,7,0,DATE_TO
,HR_PROD,PER_VALID_GRADES,6,JOB_ID,NUMBER,22,0,JOB_ID
,HR_PROD,PER_VALID_GRADES,7,POSITION_ID,NUMBER,22,0,POSITION_ID
,HR_PROD,PER_VALID_GRADES,8,REQUEST_ID,NUMBER,22,0,REQUEST_ID
,HR_PROD,PER_VALID_GRADES,9,PROGRAM_APPLICATION_ID,NUMBER,22,0,PROGRAM_APPLICATION_ID
,HR_PROD,PER_VALID_GRADES,10,PROGRAM_ID,NUMBER,22,0,PROGRAM_ID
,HR_PROD,PER_VALID_GRADES,11,PROGRAM_UPDATE_DATE,DATE,7,0,PROGRAM_UPDATE_DATE
,HR_PROD,PER_VALID_GRADES,12,ATTRIBUTE_CATEGORY,VARCHAR2,30,0,ATTRIBUTE_CATEGORY
,HR_PROD,PER_VALID_GRADES,13,ATTRIBUTE1,VARCHAR2,150,0,ATTRIBUTE1
,HR_PROD,PER_VALID_GRADES,14,ATTRIBUTE2,VARCHAR2,150,0,ATTRIBUTE2
,HR_PROD,PER_VALID_GRADES,15,ATTRIBUTE3,VARCHAR2,150,0,ATTRIBUTE3
,HR_PROD,PER_VALID_GRADES,16,ATTRIBUTE4,VARCHAR2,150,0,ATTRIBUTE4
,HR_PROD,PER_VALID_GRADES,17,ATTRIBUTE5,VARCHAR2,150,0,ATTRIBUTE5
,HR_PROD,PER_VALID_GRADES,18,ATTRIBUTE6,VARCHAR2,150,0,ATTRIBUTE6
,HR_PROD,PER_VALID_GRADES,19,ATTRIBUTE7,VARCHAR2,150,0,ATTRIBUTE7
,HR_PROD,PER_VALID_GRADES,20,ATTRIBUTE8,VARCHAR2,150,0,ATTRIBUTE8
,HR_PROD,PER_VALID_GRADES,21,ATTRIBUTE9,VARCHAR2,150,0,ATTRIBUTE9
,HR_PROD,PER_VALID_GRADES,22,ATTRIBUTE10,VARCHAR2,150,0,ATTRIBUTE10
,HR_PROD,PER_VALID_GRADES,23,ATTRIBUTE11,VARCHAR2,150,0,ATTRIBUTE11
,HR_PROD,PER_VALID_GRADES,24,ATTRIBUTE12,VARCHAR2,150,0,ATTRIBUTE12
,HR_PROD,PER_VALID_GRADES,25,ATTRIBUTE13,VARCHAR2,150,0,ATTRIBUTE13
,HR_PROD,PER_VALID_GRADES,26,ATTRIBUTE14,VARCHAR2,150,0,ATTRIBUTE14
,HR_PROD,PER_VALID_GRADES,27,ATTRIBUTE15,VARCHAR2,150,0,ATTRIBUTE15
,HR_PROD,PER_VALID_GRADES,28,ATTRIBUTE16,VARCHAR2,150,0,ATTRIBUTE16
,HR_PROD,PER_VALID_GRADES,29,ATTRIBUTE17,VARCHAR2,150,0,ATTRIBUTE17
,HR_PROD,PER_VALID_GRADES,30,ATTRIBUTE18,VARCHAR2,150,0,ATTRIBUTE18
,HR_PROD,PER_VALID_GRADES,31,ATTRIBUTE19,VARCHAR2,150,0,ATTRIBUTE19
,HR_PROD,PER_VALID_GRADES,32,ATTRIBUTE20,VARCHAR2,150,0,ATTRIBUTE20
,HR_PROD,PER_VALID_GRADES,33,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_VALID_GRADES,34,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_VALID_GRADES,35,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_VALID_GRADES,36,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_VALID_GRADES,37,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_VALID_GRADES,38,OBJECT_VERSION_NUMBER,NUMBER,22,0,OBJECT_VERSION_NUMBER
,HR_PROD,PER_VALID_GRADES,39,COMMENTS,LONG,0,0,COMMENTS
,HR_PROD,TABLE_NAME,COLUMN_ID,COLUMN_NAME,DATA_TYPE,DATA_LENGTH,DEFAULT_LENGTH,OWNER
,HR_PROD,XXNWU_COI_DECLARATIONS,1,DECLARATION_ID,NUMBER,22,0,DECLARATION_ID
,HR_PROD,XXNWU_COI_DECLARATIONS,2,EMPLOYEE_NUMBER,VARCHAR2,20,0,EMPLOYEE_NUMBER
,HR_PROD,XXNWU_COI_DECLARATIONS,3,DECLARATION_DATE,DATE,7,0,DECLARATION_DATE
,HR_PROD,XXNWU_COI_DECLARATIONS,4,STATUS_ID,NUMBER,22,0,STATUS_ID
,HR_PROD,XXNWU_COI_DECLARATIONS,5,UNDERSTAND_POLICY_FLAG,VARCHAR2,2,0,UNDERSTAND_POLICY_FLAG
,HR_PROD,XXNWU_COI_DECLARATIONS,6,INTEREST_TO_DECLARE_FLAG,VARCHAR2,2,0,INTEREST_TO_DECLARE_FLAG
,HR_PROD,XXNWU_COI_DECLARATIONS,8,FULL_DISCLOSURE_FLAG,VARCHAR2,2,0,FULL_DISCLOSURE_FLAG
,HR_PROD,XXNWU_COI_DECLARATIONS,9,AUDIT_USER,VARCHAR2,20,0,AUDIT_USER
,HR_PROD,XXNWU_COI_DECLARATIONS,10,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,XXNWU_COI_DECLARATIONS,11,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,XXNWU_COI_DECLARATIONS,12,LAST_UPDATED_BY,VARCHAR2,20,0,LAST_UPDATED_BY
,HR_PROD,XXNWU_COI_DECLARATIONS,13,LINE_MANAGER,VARCHAR2,20,0,LINE_MANAGER
,HR_PROD,XXNWU_COI_DECLARATIONS,14,EXTERNAL_REFERENCE,VARCHAR2,25,0,EXTERNAL_REFERENCE
,HR_PROD,XXNWU_COI_DECLARATIONS,15,REJECTION_REASON,VARCHAR2,"2,000",0,REJECTION_REASON
,HR_PROD,XXNWU_COI_INTERESTS,1,INTEREST_ID,NUMBER,22,0,INTEREST_ID
,HR_PROD,XXNWU_COI_INTERESTS,2,DECLARATION_ID,NUMBER,22,0,DECLARATION_ID
,HR_PROD,XXNWU_COI_INTERESTS,3,ENTITY_NAME,VARCHAR2,200,0,ENTITY_NAME
,HR_PROD,XXNWU_COI_INTERESTS,4,ENTITY_REGISTRATION_NUMBER,VARCHAR2,150,0,ENTITY_REGISTRATION_NUMBER
,HR_PROD,XXNWU_COI_INTERESTS,5,INDUSTRY_CLASS_ID,NUMBER,22,0,INDUSTRY_CLASS_ID
,HR_PROD,XXNWU_COI_INTERESTS,6,INTEREST_TYPE_ID,NUMBER,22,0,INTEREST_TYPE_ID
,HR_PROD,XXNWU_COI_INTERESTS,7,OFFICE_ADDRESS,VARCHAR2,"2,000",0,OFFICE_ADDRESS
,HR_PROD,XXNWU_COI_INTERESTS,8,DIR_APPOINTMENT_DATE,DATE,7,0,DIR_APPOINTMENT_DATE
,HR_PROD,XXNWU_COI_INTERESTS,9,PERC_SHARE_INTEREST,NUMBER,22,0,PERC_SHARE_INTEREST
,HR_PROD,XXNWU_COI_INTERESTS,10,DESCRIPTION,VARCHAR2,"2,000",0,DESCRIPTION
,HR_PROD,XXNWU_COI_INTERESTS,11,CONFLICT_TYPE_ID,NUMBER,22,0,CONFLICT_TYPE_ID
,HR_PROD,XXNWU_COI_INTERESTS,12,STATUS_ID,NUMBER,22,0,STATUS_ID
,HR_PROD,XXNWU_COI_INTERESTS,13,TASK_PERF_AGREEMENT,VARCHAR2,"2,000",0,TASK_PERF_AGREEMENT
,HR_PROD,XXNWU_COI_INTERESTS,14,MITIGATION_AGREEMENT,VARCHAR2,"2,000",0,MITIGATION_AGREEMENT
,HR_PROD,XXNWU_COI_INTERESTS,15,LINE_MANAGER,VARCHAR2,20,0,LINE_MANAGER
,HR_PROD,XXNWU_COI_INTERESTS,16,NEXT_LINE_MANAGER,VARCHAR2,20,0,NEXT_LINE_MANAGER
,HR_PROD,XXNWU_COI_INTERESTS,17,AUDIT_USER,VARCHAR2,20,0,AUDIT_USER
,HR_PROD,XXNWU_COI_INTERESTS,18,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,XXNWU_COI_INTERESTS,19,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,XXNWU_COI_INTERESTS,20,LAST_UPDATED_BY,VARCHAR2,20,0,LAST_UPDATED_BY
,HR_PROD,XXNWU_COI_INTERESTS,21,EXTERNAL_REFERENCE,VARCHAR2,25,0,EXTERNAL_REFERENCE
,HR_PROD,XXNWU_COI_INTERESTS,22,REJECTION_REASON,VARCHAR2,"2,000",0,REJECTION_REASON
,HR_PROD,XXNWU_REST_2018_OE_NAMES,1,OE_CODE,NUMBER,22,0,OE_CODE
,HR_PROD,XXNWU_REST_2018_OE_NAMES,2,ENG_NAME,VARCHAR2,60,0,ENG_NAME
,HR_PROD,XXNWU_REST_2018_OE_NAMES,3,OE_CODE_CHECK,VARCHAR2,2,0,OE_CODE_CHECK
,HR_PROD,XXNWU_REST_2018_OE_NAMES,4,OE_NAME_CHECK,VARCHAR2,2,0,OE_NAME_CHECK
,HR_PROD,XXNWU_REST_2018_ORGS,1,OE_CODE,VARCHAR2,4,0,OE_CODE
,HR_PROD,XXNWU_REST_2018_ORGS,2,ENGLISH_NAME,VARCHAR2,100,0,ENGLISH_NAME
,HR_PROD,XXNWU_REST_2018_ORGS,3,AFRIKAANS_NAME,VARCHAR2,100,0,AFRIKAANS_NAME
,HR_PROD,XXNWU_REST_2018_ORGS,4,DATE_FROM,DATE,7,0,DATE_FROM
,HR_PROD,XXNWU_REST_2018_ORGS,5,LOCATION,VARCHAR2,100,0,LOCATION
,HR_PROD,XXNWU_REST_2018_ORGS,6,ORG_TYPE,VARCHAR2,100,0,ORG_TYPE
,HR_PROD,XXNWU_REST_2018_ORGS,7,RESPONSIBLE_PERSON,VARCHAR2,20,0,RESPONSIBLE_PERSON
,HR_PROD,XXNWU_REST_2018_ORGS,8,ORG_STRUCTURE,VARCHAR2,100,0,ORG_STRUCTURE
,HR_PROD,XXNWU_REST_2018_ORGS,9,PARENT_ORGANIZATION,VARCHAR2,100,0,PARENT_ORGANIZATION
,HR_PROD,XXNWU_REST_2018_ORGS,10,PARENT_OE,NUMBER,22,0,PARENT_OE
,HR_PROD,XXNWU_REST_2018_ORGS,11,SEC_STRUCTURE,VARCHAR2,100,0,SEC_STRUCTURE
,HR_PROD,XXNWU_REST_2018_ORGS,12,SEC_PARENT_ORGANIZATION,VARCHAR2,100,0,SEC_PARENT_ORGANIZATION
,HR_PROD,XXNWU_REST_2018_ORGS,13,SEC_PARENT_OE,NUMBER,22,0,SEC_PARENT_OE
,HR_PROD,XXNWU_REST_2018_ORGS,14,CHART,VARCHAR2,5,0,CHART
,HR_PROD,XXNWU_REST_2018_ORGS,15,ACCOUNT,VARCHAR2,20,0,ACCOUNT
,HR_PROD,XXNWU_REST_2018_ORGS,16,STATUS,VARCHAR2,20,0,STATUS
,HR_PROD,XXNWU_REST_2018_ORGS,17,MESSAGE,VARCHAR2,200,0,MESSAGE
,HR_PROD,XXNWU_REST_2018_ORGS,18,ORG_ID,NUMBER,22,0,ORG_ID
,HR_PROD,XXNWU_REST_2018_ORGS,19,OE_CODE_CHECK,VARCHAR2,2,0,OE_CODE_CHECK
,HR_PROD,XXNWU_REST_2018_ORGS,20,ENGLISH_NAME_CHECK,VARCHAR2,2,0,ENGLISH_NAME_CHECK
,HR_PROD,XXNWU_REST_2018_ORGS,21,AFRIKAANS_NAME_CHECK,VARCHAR2,2,0,AFRIKAANS_NAME_CHECK
,HR_PROD,XXNWU_REST_2018_ORGS,22,HR_CLASSIFICATION_CHECK,VARCHAR2,2,0,HR_CLASSIFICATION_CHECK
,HR_PROD,XXNWU_REST_2018_ORGS,23,NWU_CLASSIFICATION_CHECK,VARCHAR2,2,0,NWU_CLASSIFICATION_CHECK
